,Ticker,Nazwa2,rok,ta,txt,pi,str,xrd,ni,ppent,intant,dlc,dltt,capex,revenue,cce,adv,etr,diff,roa,lev,intan,rd,ppe,sale,cash_holdings,adv_expenditure,capex2,cfc,dta,capex2_scaled,y_v2x_polyarchy,y_e_p_polity,y_BR_Democracy,WB_GDPgrowth,WB_GDPpc,WB_Inflation,rr_per_country,rr_per_sector,sektor_consumer discretionary,sektor_consumer staples,sektor_energy,sektor_health care,sektor_industrials,sektor_materials,sektor_real estate,sektor_technology,sektor_utilities,gielda_2,gielda_3,gielda_4,gielda_5,ta_log,"txt_cat_(-63.011, -34.811]","txt_cat_(-34.811, 0.488]","txt_cat_(0.488, 24.415]","txt_cat_(24.415, 25.05]","txt_cat_(25.05, 308.55]","txt_cat_(308.55, 327.531]","txt_cat_(327.531, inf]","pi_cat_(-8975.0, -1.523]","pi_cat_(-1.523, 157.119]","pi_cat_(157.119, 465.9]","pi_cat_(465.9, 7875.5]","pi_cat_(7875.5, 8108.5]","pi_cat_(8108.5, inf]","str_cat_(0.0875, 0.192]","str_cat_(0.192, 0.28]","str_cat_(0.28, inf]",xrd_exists,ni_profit,ni_profit_20000,ppent_sqrt,intant_sqrt,"dlc_cat_(42.262, 176.129]","dlc_cat_(176.129, 200.9]","dlc_cat_(200.9, inf]","dltt_cat_(39.38, 327.85]","dltt_cat_(327.85, 876.617]","dltt_cat_(876.617, inf]","capex_cat_(7.447, 79.55]","capex_cat_(79.55, 5451.0]","capex_cat_(5451.0, inf]","revenue_cat_(0.174, 1248.817]","revenue_cat_(1248.817, 4233.587]","revenue_cat_(4233.587, inf]","cce_cat_(5.619, 63.321]","cce_cat_(63.321, inf]","adv_cat_(0.3, 874.5]","adv_cat_(874.5, inf]",diff_positive,roa_clip,lev_sqrt,intan_pow2,rd_sqrt,ppe_clip,cash_holdings_sqrt,adv_expenditure_positive,diff_dta,cfc_dta,etr_y_past,etr_y_ma,diff_ma,roa_ma,lev_ma,intan_ma,ppe_ma,sale_ma,cash_holdings_ma,roa_past,lev_past,intan_past,ppe_past,sale_past,cash_holdings_past
1000,DCR PW Equity,Decora SA,2009,264.8630065917969,1.383000016212463,16.43400001525879,0.1899999976158142,0.0,14.4040002822876,87.76200103759766,3.404999971389771,37.11700057983398,51.53499984741211,7.255000114440918,287.4660034179688,8.295999526977539,0.0,0.0,0.1058451956851605,0.054382831591453,0.3347088805190349,0.0128557023315736,0.0,0.3313486551666885,0.7349311652856892,0.031321850619038,0.0,0.0826667581489264,0,0,7.672089037657275e-05,0.878,10,1,2.820259759,11527.59323,3.795392425,0.4297156015131687,0.3876623376623376,1,0,0,0,0,0,0,0,0,0,0,0,0,5.579212736060897,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.368137543695527,1.845264200972254,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.054382831591453,0.5785403015512705,0.0001652690824380269,0.0,0.3313486551666885,0.1769798028562525,0,0.0,0,0.0841548019306536,0.0420774009653268,1.0772827392033673,0.049884773950468156,0.34035369146064853,0.07500817681211526,0.3261550630184522,0.7113451847500786,0.047189089589704,0.0113624275918816,0.3518132495005945,0.0110184344096949,0.3297692767066963,0.7315738460694663,0.0365236078279772
1001,DCR PW Equity,Decora SA,2010,270.2529907226562,-0.6589999794960022,3.684000015258789,0.1899999976158142,0.0,4.342999935150146,82.5530014038086,39.87799835205078,26.89599990844727,59.30300140380859,7.026999950408936,263.2699890136719,7.539999961853027,0.0,0.0,0.3688816416892357,0.0160701271928091,0.3189566971368562,0.1475580279256746,0.0,0.30546563493363,0.6801436203974018,0.0278997836127218,0.0,0.085121071686253,0,0,7.899867559596828e-05,0.888,10,1,3.606928261,12599.53358,2.580693703,0.1826325265650799,0.2572960095294819,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5993585229619,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.08586822509597,6.31490287748361,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0160701271928091,0.5647625139267445,0.021773371605314167,0.0,0.30546563493363,0.16703228314527047,0,0.0,0,0.0,0.0420774009653268,1.0675794375390892,0.0328726295916673,0.3432610650098147,0.011937068370634251,0.33055896593669243,0.7332525056775778,0.0339227292235076,0.054382831591453,0.3347088805190349,0.0128557023315736,0.3313486551666885,0.7349311652856892,0.031321850619038
1002,DCR PW Equity,Decora SA,2011,279.5459899902344,-0.8180000185966492,2.306999921798706,0.1899999976158142,0.0,3.125,76.11399841308594,41.12799835205078,19.36499977111816,72.86399841308594,1.921000003814697,301.5979919433594,8.305000305175781,0.0,0.239538611068807,0.5445730562741242,0.0111788403765304,0.32992423961233,0.1471242651468101,0.0,0.2722771963774007,0.731831720739249,0.0297088872763508,0.0,0.0252384586786394,0,0,2.342316385589028e-05,0.892,10,1,5.0172352,13893.50926,4.239401496,-0.2109940330482493,0.0441579535072581,1,0,0,0,0,0,0,0,0,0,0,0,0,5.633166822852634,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.724333694505612,6.413111440794615,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0111788403765304,0.5743903199152385,0.02164554939498888,0.0,0.2722771963774007,0.1723626620714324,0,0.0,0,0.0,0.0,0.23736341868719787,0.03522647939213105,0.32683278882794553,0.0802068651286241,0.3184071450501592,0.7075373928415456,0.0296108171158799,0.0160701271928091,0.3189566971368562,0.1475580279256746,0.30546563493363,0.6801436203974018,0.0278997836127218
1003,DCR PW Equity,Decora SA,2012,266.5299987792969,3.73799991607666,15.60499954223633,0.1899999976158142,0.0,11.86699962615967,66.43599700927734,40.48699951171875,12.8769998550415,56.77099990844727,6.10099983215332,302.0050048828125,11.4350004196167,0.0,0.2440471181269859,-0.0495386134529928,0.0445240673864493,0.2613139236951768,0.1519040997154112,0.0,0.249262737078577,0.7575760802133062,0.0429032396802942,0.0,0.0918327428924014,0,0,8.522760488242783e-05,0.922,10,1,1.607906645,13145.53926,3.560371517,0.2583451826473545,0.2186791107654417,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5854868030468205,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.150827995319085,6.362939533872591,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0445240673864493,0.5111887358844841,0.023074855510349587,0.0,0.249262737078577,0.2071309722863633,0,-0.0,0,0.239538611068807,0.1197693055344035,0.45672734898167977,0.013624483784669749,0.32444046837459306,0.14734114653624236,0.28887141565551533,0.7059876705683255,0.0288043354445363,0.0111788403765304,0.32992423961233,0.1471242651468101,0.2722771963774007,0.731831720739249,0.0297088872763508
1004,DCR PW Equity,Decora SA,2013,258.7569885253906,2.961999893188477,12.13700008392334,0.1899999976158142,0.0,9.175000190734863,64.6510009765625,38.99499893188477,9.576000213623049,58.42599868774414,5.313000202178955,294.2149963378906,7.986000061035156,0.0,0.0,-0.0540471205111716,0.0354579802579305,0.2628025596096874,0.1507012396229768,0.0,0.2498521927658722,0.7594179869470339,0.0308629347811857,0.0,0.0821797052160884,0,0,7.62688690864608e-05,0.872,10,1,1.391892321,13781.06261,0.991982606,0.0692768509487377,0.3970956434651978,1,0,0,0,0,0,0,0,0,0,0,0,0,5.555889353008628,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.040584616591165,6.244597579659139,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0354579802579305,0.5126427212100914,0.022710863623901872,0.0,0.2498521927658722,0.1756784983462282,0,-0.0,0,0.2440471181269859,0.24179286459789645,0.24751722141056548,0.027851453881489848,0.2956190816537534,0.14951418243111064,0.26076996672798886,0.7447039004762777,0.0363060634783225,0.0445240673864493,0.2613139236951768,0.1519040997154112,0.249262737078577,0.7575760802133062,0.0429032396802942
1005,DCR PW Equity,Decora SA,2014,231.8379974365234,0.4909999966621399,-7.230000019073486,0.1899999976158142,0.0,-7.721000194549561,58.91400146484375,37.09999847412109,5.793000221252441,60.23099899291992,5.014999866485596,272.6239929199219,12.06599998474121,0.0,0.4926115764443594,0.2579114769196636,-0.0333034286006699,0.2847850651929891,0.160025530259676,0.0,0.2541171081370051,0.7774536549002956,0.0520449629403171,0.0,0.0851240747834492,0,0,7.900146269317566e-05,0.886,10,1,3.318447537,14347.91458,0.053821313,-0.0049223520923576,0.0818442824222735,1,0,0,0,0,0,0,0,0,0,0,0,0,5.446038840838912,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.67554567863704,6.090976807879101,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.0333034286006699,0.5336525697427017,0.02560817033489048,0.0,0.2541171081370051,0.2281336514859592,0,0.0,0,0.0,0.12202355906349295,-0.05179286698208242,0.0399910238221899,0.2620582416524321,0.15130266966919398,0.24955746492222458,0.7584970335801701,0.03688308723073995,0.0354579802579305,0.2628025596096874,0.1507012396229768,0.2498521927658722,0.7594179869470339,0.0308629347811857
1006,DCR PW Equity,Decora SA,2015,212.1799926757812,3.266999959945679,6.631999969482422,0.1899999976158142,0.0,3.365000009536743,52.03300094604492,36.40399932861328,2.095000028610229,47.28099822998047,2.404999971389771,197.9080047607422,27.87800025939941,0.0,0.1650653232068256,-0.3026115788285451,0.0158591767635631,0.2327080778725402,0.1715713101387458,0.0,0.2452304776235583,0.6589368280508102,0.131388449532082,0.0,0.0462206662630051,1,0,4.289621062807118e-05,0.866,10,1,3.839071339,12572.30788,-0.874125874,-0.0994412810167139,0.083124040742291,1,0,0,0,0,0,0,0,0,0,0,0,0,5.357434936512232,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.213390391906216,6.033572683627279,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0158591767635631,0.48239825649823836,0.029436714462725697,0.0,0.2452304776235583,0.36247544679892735,0,-0.0,0,0.4926115764443594,0.2463057882221797,0.10193217820424577,0.0010772758286303023,0.27379381240133827,0.1553633849413264,0.2519846504514387,0.7684358209236648,0.041453948860751405,-0.0333034286006699,0.2847850651929891,0.160025530259676,0.2541171081370051,0.7774536549002956,0.0520449629403171
1008,DEK PW Equity,Dekpol SA,2005,283.8556213378906,3.321628570556641,18.80418586730957,0.1899999976158142,0.0,15.48256969451904,34.21097183227539,0.3284714221954346,63.1928825378418,28.05685615539551,12.94444274902344,276.8846130371094,16.45988655090332,0.0,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.0,0.120522439087271,0.6807920246329248,0.0579868260960388,0.0,0.378371091370499,0,0,0.0003511564705416,0.877,10,1,3.493667637,8021.003655,2.183798724,0.3348681472371475,0.0035569983078358,0,0,0,0,1,0,0,0,0,0,0,0,0,5.648465733323725,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.84901460352728,0.5731242641831129,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.054543819218888,0.5669791194776942,1.3390604508495392e-06,0.0,0.120522439087271,0.240804539193178,0,0.0,0,0.1766430407567486,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388
1009,DEK PW Equity,Dekpol SA,2006,283.8556213378906,3.321628570556641,18.80418586730957,0.1899999976158142,0.0,15.48256969451904,34.21097183227539,0.3284714221954346,63.1928825378418,28.05685615539551,12.94444274902344,276.8846130371094,16.45988655090332,0.0,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.0,0.120522439087271,0.6807920246329248,0.0579868260960388,0.0,0.378371091370499,0,0,0.0003511564705416,0.884,10,1,6.179641346,9038.730847,1.284693944,0.4213960255340266,0.1102202339986234,0,0,0,0,1,0,0,0,0,0,0,0,0,5.648465733323725,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.84901460352728,0.5731242641831129,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.054543819218888,0.5669791194776942,1.3390604508495392e-06,0.0,0.120522439087271,0.240804539193178,0,0.0,0,0.1766430407567486,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388
1010,DEK PW Equity,Dekpol SA,2007,283.8556213378906,3.321628570556641,18.80418586730957,0.1899999976158142,0.0,15.48256969451904,34.21097183227539,0.3284714221954346,63.1928825378418,28.05685615539551,12.94444274902344,276.8846130371094,16.45988655090332,0.0,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.0,0.120522439087271,0.6807920246329248,0.0579868260960388,0.0,0.378371091370499,0,0,0.0003511564705416,0.887,10,1,7.034828301,11255.4367,2.458743124,0.104220159456467,0.0983850469607266,0,0,0,0,1,0,0,0,0,0,0,0,0,5.648465733323725,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.84901460352728,0.5731242641831129,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.054543819218888,0.5669791194776942,1.3390604508495392e-06,0.0,0.120522439087271,0.240804539193178,0,0.0,0,0.1766430407567486,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388
1011,DEK PW Equity,Dekpol SA,2008,283.8556213378906,3.321628570556641,18.80418586730957,0.1899999976158142,0.0,15.48256969451904,34.21097183227539,0.3284714221954346,63.1928825378418,28.05685615539551,12.94444274902344,276.8846130371094,16.45988655090332,0.0,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.0,0.120522439087271,0.6807920246329248,0.0579868260960388,0.0,0.378371091370499,0,0,0.0003511564705416,0.869,10,1,4.249608503,14001.44688,4.164971935,-0.5111781338360037,-0.4152391703118386,0,0,0,0,1,0,0,0,0,0,0,0,0,5.648465733323725,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.84901460352728,0.5731242641831129,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.054543819218888,0.5669791194776942,1.3390604508495392e-06,0.0,0.120522439087271,0.240804539193178,0,0.0,0,0.1766430407567486,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388
1012,DEK PW Equity,Dekpol SA,2009,283.8556213378906,3.321628570556641,18.80418586730957,0.1899999976158142,0.0,15.48256969451904,34.21097183227539,0.3284714221954346,63.1928825378418,28.05685615539551,12.94444274902344,276.8846130371094,16.45988655090332,0.0,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.0,0.120522439087271,0.6807920246329248,0.0579868260960388,0.0,0.378371091370499,0,0,0.0003511564705416,0.878,10,1,2.820259759,11527.59323,3.795392425,0.4297156015131687,0.1726750639447903,0,0,0,0,1,0,0,0,0,0,0,0,0,5.648465733323725,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.84901460352728,0.5731242641831129,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.054543819218888,0.5669791194776942,1.3390604508495392e-06,0.0,0.120522439087271,0.240804539193178,0,0.0,0,0.1766430407567486,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388
1013,DEK PW Equity,Dekpol SA,2010,283.8556213378906,3.321628570556641,18.80418586730957,0.1899999976158142,0.0,15.48256969451904,34.21097183227539,0.3284714221954346,63.1928825378418,28.05685615539551,12.94444274902344,276.8846130371094,16.45988655090332,0.0,0.2359574099618329,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.0,0.120522439087271,0.6807920246329248,0.0579868260960388,0.0,0.378371091370499,0,0,0.0003511564705416,0.888,10,1,3.606928261,12599.53358,2.580693703,0.1826325265650799,0.2392279517675624,0,0,0,0,1,0,0,0,0,0,0,0,0,5.648465733323725,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.84901460352728,0.5731242641831129,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.054543819218888,0.5669791194776942,1.3390604508495392e-06,0.0,0.120522439087271,0.240804539193178,0,0.0,0,0.1766430407567486,0.1766430407567486,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388
1014,DEK PW Equity,Dekpol SA,2011,117.9122009277344,0.7910000085830688,3.352299928665161,0.1899999976158142,0.0,2.561399936676025,17.44989967346191,0.4828999936580658,17.69149971008301,21.86930084228516,9.536800384521484,179.356201171875,5.749499797821045,0.0,0.1838735880535127,-0.0459574123460187,0.0217229422953935,0.3355106616711705,0.0040954200655962,0.0,0.1479906195980222,0.9246951538938356,0.0487608555567949,0.0,0.5465246541804022,0,0,0.000507215463874,0.892,10,1,5.0172352,13893.50926,4.239401496,-0.2109940330482493,-0.0291275034042976,0,0,0,0,1,0,0,0,0,0,0,0,0,4.769940287581231,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.177307706341718,0.6949100615605345,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0217229422953935,0.5792328216452953,1.6772465513687983e-05,0.0,0.1479906195980222,0.22081860328512837,0,-0.0,0,0.2359574099618329,0.20630022535929077,0.0133569568590655,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388,0.054543819218888,0.3214653219237014,0.001157177795695,0.120522439087271,0.6807920246329248,0.0579868260960388
1015,DEK PW Equity,Dekpol SA,2012,133.2212982177734,0.748199999332428,4.069099903106689,0.1899999976158142,0.0,3.320899963378906,15.79759979248047,0.3569999933242798,38.72119903564453,15.79090023040771,0.146699994802475,162.9804992675781,8.810400009155273,0.0,0.1788880900643104,0.0061264095623014,0.0249276955547326,0.4091845672975106,0.0026797516470729,0.0,0.1185816382501883,0.7990293284465728,0.0661335696845795,0.0,0.0092862204847285,0,0,8.618302202416685e-06,0.922,10,1,1.607906645,13145.53926,3.560371517,0.2583451826473545,0.1246237000547345,0,0,0,0,1,0,0,0,0,0,0,0,0,4.892011641854031,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.9746194525363645,0.5974947642651606,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0249276955547326,0.6396753608647988,7.18106888998992e-06,0.0,0.1185816382501883,0.25716447982678226,0,0.0,0,0.1838735880535127,0.2099154990076728,-0.0163002277434766,0.03813338075714075,0.32848799179743593,0.0026262989306456,0.1342565293426466,0.8027435892633802,0.05337384082641685,0.0217229422953935,0.3355106616711705,0.0040954200655962,0.1479906195980222,0.9246951538938356,0.0487608555567949
1016,DEK PW Equity,Dekpol SA,2013,171.9537963867188,3.694200038909912,20.65089988708496,0.1899999976158142,0.0,16.95669937133789,10.42329978942871,0.599399983882904,28.64349937438965,30.03280067443848,3.124599933624268,196.6286926269531,15.51630020141602,0.0,0.1995173160905081,0.0111119075515037,0.0986119511615945,0.3412329432777798,0.0034858200079216,0.0,0.0606168634159552,0.7624387222934067,0.0902352871961043,0.0,0.2997707057023565,0,0,0.0002782094757951,0.872,10,1,1.391892321,13781.06261,0.991982606,0.0692768509487377,0.3749658127450086,0,0,0,0,1,0,0,0,0,0,0,0,0,5.147225815068507,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.2285135572626467,0.77420926362509,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0986119511615945,0.5841514728884794,1.2150941127626545e-05,0.0,0.0606168634159552,0.3003918893647169,0,0.0,0,0.1788880900643104,0.18138083905891156,-0.019915501391858652,0.02332531892506305,0.37234761448434056,0.00338758585633455,0.13328612892410524,0.8618622411702042,0.057447212620687194,0.0249276955547326,0.4091845672975106,0.0026797516470729,0.1185816382501883,0.7990293284465728,0.0661335696845795
1017,DEK PW Equity,Dekpol SA,2014,218.3289947509766,4.298999786376953,21.54700088500977,0.1899999976158142,0.0,17.24799919128418,26.05500030517578,0.261000007390976,42.64400100708008,17.37899971008301,14.08300018310547,251.0820007324219,5.349999904632568,0.0,0.1946644194304919,-0.0095173184746939,0.0790000394173803,0.2749199701378398,0.0011954436362823,0.0,0.1193382506748304,0.76547563229165,0.0245043032911625,0.0,0.5405104593419601,0,0,0.0005016338444512,0.886,10,1,3.318447537,14347.91458,0.053821313,-0.0049223520923576,0.0766660027001306,0,0,0,0,1,0,0,0,0,0,0,0,0,5.386003075400131,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.104409888045413,0.5108815982113429,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0790000394173803,0.5243281130531147,1.4290854875278483e-06,0.0,0.1193382506748304,0.1565385041808005,0,-0.0,0,0.1995173160905081,0.18920270307740925,0.00861915855690255,0.061769823358163556,0.3752087552876452,0.0030827858274972498,0.08959925083307176,0.7807340253699897,0.0781844284403419,0.0986119511615945,0.3412329432777798,0.0034858200079216,0.0606168634159552,0.7624387222934067,0.0902352871961043
1018,DEK PW Equity,Dekpol SA,2015,327.8970031738281,2.999000072479248,15.4060001373291,0.1899999976158142,0.0,12.4069995880127,80.14399719238281,0.2220000028610229,107.9649963378906,12.18599987030029,23.09099960327148,310.4400024414062,11.85700035095215,0.0,0.0956648839994921,-0.0046644218146777,0.0378380999762763,0.366429076951628,0.0006770418781269,0.0,0.2444182057677912,0.6661668214948656,0.03616074632029,0.0,0.2881188911484207,1,0,0.000267395726628,0.866,10,1,3.839071339,12572.30788,-0.874125874,-0.0994412810167139,-0.0475671899400017,0,0,0,0,1,0,0,0,0,0,0,0,0,5.792699544357261,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.95231797873505,0.47116876261168134,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0378380999762763,0.6053338557784688,4.583857047376002e-07,0.0,0.2444182057677912,0.19015979154461124,0,-0.0,0,0.1946644194304919,0.1970908677605,0.0007972945384049001,0.0888059952894874,0.3080764567078098,0.00234063182210195,0.0899775570453928,0.7639571772925284,0.057369795243633406,0.0790000394173803,0.2749199701378398,0.0011954436362823,0.1193382506748304,0.76547563229165,0.0245043032911625
1020,DEL PW Equity,Delko SA,2005,55.70000076293945,0.5120000243186951,2.726000070571899,0.1899999976158142,0.0,1.71399998664856,3.493000030517578,2.302000045776367,2.078000068664551,3.16700005531311,1.042999982833862,199.7870025634766,1.220999956130981,0.0,0.195322883887808,0.0021790104317308,0.0307719921574756,0.0941651714925554,0.0413285460367179,0.0,0.0627109512149536,1.5231913801124408,0.0219210042981433,0.0,0.2985971868655594,0,0,0.0002771203631693,0.877,10,1,3.493667637,8021.003655,2.183798724,0.3348681472371475,-0.0735389028325564,1,0,0,0,0,0,0,0,0,0,0,0,0,4.019980160630536,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.868956936506986,1.517234341087878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0307719921574756,0.30686344111437486,0.001708048717509111,0.0,0.0627109512149536,0.1480574358083487,0,0.0,0,0.195322883887808,0.21024566832351893,-0.0015719379201314999,0.033978158876745504,0.10995932190062725,0.03774557734312595,0.0536269297936907,1.566540069381603,0.017794589981237598,0.0307719921574756,0.0941651714925554,0.0413285460367179,0.0627109512149536,1.5231913801124408,0.0219210042981433
1021,DEL PW Equity,Delko SA,2006,63.87099838256836,0.7350000143051147,3.763000011444092,0.1899999976158142,0.0,2.375,2.845000028610229,2.181999921798706,1.779999971389771,6.251999855041504,0.5820000171661377,255.6280059814453,0.8730000257492065,0.0,0.2251684527592299,-0.0053228862719938,0.0371843255960154,0.1257534723086991,0.034162608649534,0.0,0.0445429083724278,1.609888758650765,0.0136681756643319,0.0,0.2045694240117257,0,0,0.000189855616761,0.884,10,1,6.179641346,9038.730847,1.284693944,0.4213960255340266,0.1723363907271954,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1568653989304,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.6867127878243613,1.4771594097451723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0371843255960154,0.35461736041640585,0.0011670838297412154,0.0,0.0445429083724278,0.1169109732417445,0,-0.0,0,0.195322883887808,0.21024566832351893,-0.0015719379201314999,0.033978158876745504,0.10995932190062725,0.03774557734312595,0.0536269297936907,1.566540069381603,0.017794589981237598,0.0307719921574756,0.0941651714925554,0.0413285460367179,0.0627109512149536,1.5231913801124408,0.0219210042981433
1022,DEL PW Equity,Delko SA,2007,80.75700378417969,1.03600001335144,4.60099983215332,0.1899999976158142,0.0,2.690999984741211,3.145999908447266,5.278999805450439,6.114999771118164,9.30500030517578,0.7730000019073486,306.7669982910156,2.217999935150146,0.0,0.1974672746314951,-0.0351684551434157,0.0333221870382018,0.1909431919676386,0.0653689408730217,0.0,0.0389563723396034,1.5683330952033776,0.0274651092935254,0.0,0.2457088443746551,0,0,0.0002280360538617,0.887,10,1,7.034828301,11255.4367,2.458743124,0.104220159456467,-0.1432108547093197,1,0,0,0,0,0,0,0,0,0,0,0,0,4.391444692510984,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.7736966788172284,2.2976074089039753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0333221870382018,0.43697047036114306,0.004273098430860606,0.0,0.0389563723396034,0.16572600669033632,0,-0.0,0,0.2251684527592299,0.21024566832351893,-0.0015719379201314999,0.033978158876745504,0.10995932190062725,0.03774557734312595,0.0536269297936907,1.566540069381603,0.017794589981237598,0.0371843255960154,0.1257534723086991,0.034162608649534,0.0445429083724278,1.609888758650765,0.0136681756643319
1023,DEL PW Equity,Delko SA,2008,91.7040023803711,1.840000033378601,9.317999839782717,0.1899999976158142,0.0,6.166999816894531,3.349999904632568,5.322999954223633,3.232000112533569,7.514999866485596,0.3840000033378601,433.0899963378906,7.604000091552734,0.0,0.2278784642259985,-0.0074672770156809,0.067248971220634,0.1171922675135008,0.0580454485742598,0.0,0.0365305746497016,1.7444397774255078,0.0829189554891264,0.0,0.1146268699312031,0,0,0.000106382247461,0.869,10,1,4.249608503,14001.44688,4.164971935,-0.5111781338360037,-0.3472430932840133,1,0,0,0,0,0,0,0,0,0,0,0,0,4.518566024769822,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.8303004957199154,2.307162749834444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.067248971220634,0.3423335617690746,0.003369274100187039,0.0,0.0365305746497016,0.28795651666376015,0,-0.0,0,0.1974672746314951,0.21131786369536248,-0.02024567070770475,0.0352532563171086,0.15834833213816885,0.049765774761277845,0.0417496403560156,1.5891109269270713,0.02056664247892865,0.0333221870382018,0.1909431919676386,0.0653689408730217,0.0389563723396034,1.5683330952033776,0.0274651092935254
